"","control_A","control_B","ph5h_A","ph5h_B","LPS_A","LPS_B","ph5hLPS_A","ph5hLPS_B","X1","X2","X3","X4"
"Drd2",0,0,0,0,0,0,0,0,0,0,0,0
"Drd3",0,0,0,0,0,0,0,0,0,0,0,0
"Drd4",0,0,0,0,0,0,0.0332383,0,0,0,0,0
"Drd5",0,0,0,0,0,0,0,0,0,0,0,0
"Drg1",92.919291,96.432093,44.243436,54.341817,72.360996,68.355183,48.180838,51.468594,0,0,0,0
"Drg2",43.34775,42.133276,28.528533,28.067325,30.445234,38.112723,23.800515,24.047585,0,0,0,0
"Drosha",12.123509,11.436429,9.796775,10.182248,8.815251,8.4521627,7.116197,8.861532,0,0,0,0
"Drp2",0.238431,0.1911337,0.117645,0.1370172,0.1915502,0.158288,0,0.089818,0,0,0,0
"Dsc1",0.0216302,0,0,0,0.0246984,0,0,0,0,0,0,0
"Dsc2",0,0,0,0,0,0,0,0,0,0,0,0
"Dsc3",0,0,0,0,0,0,0,0,0,0,0,0
"Dscam",0.0639717,0.0248973,0.0127884,0.0119878,0.0364432,0.0253145,0,0,0,0,0,0
"Dscaml1",0.115739,0,0,0,0.435434,0.2110487,0.2587723,0.4401703,0,0,0,0
"Dscc1",5.93369,7.703458,2.586885,3.031172,0.6338221,0.5300972,1.873254,1.9492823,0,0,0,0
"Dse",64.261688,56.36989,25.73903,27.74551,143.086158,143.910578,69.925788,72.79074,0,0,0,0
"Dsel",5.567072,4.235486,1.4077000210158,2.021447,6.61163,6.305052,1.50638,2.293337,0,0,0,0
"Dsg1a",0,0,0,0,0,0,0,0,0,0,0,0
"Dsg1b",0,0,0,0.0465137,0.0704493,0.073173,0.0461637,0.0197224,0,0,0,0
"Dsg1c",0,0,0,0,0,0,0,0,0,0,0,0
"Dsg2",0.1507632,0.0531658,0.0273467,0.0670074,0.0259633,0.0541031,0,0.0218028,0,0,0,0
"Dsg3",0,0,0,0,0,0,0,0,0,0,0,0
"Dsg4",0,0,0,0,0,0,0,0,0,0,0,0
"Dsn1",23.135599,21.416378,12.73885,13.282651,9.216506,9.377317,13.741874,15.454135,0,0,0,0
"Dsp",0,0,0,0,0.0117277,0.0244394,0,0,0,0,0,0
"Dspp",0,0,0,0,0,0,0,0,0,0,0,0
"Dst",3.4496424,4.0513387323,3.2738572,3.2044065,13.9250824,19.0749942,3.3487861,4.0414342032959,0,0,0,0
"Dstn",145.027,141.997,158.918,157.886,114.692,105.793,178.313,162.506,0,0,0,0
"Dstyk",19.5747282,17.2378,21.695827,23.311826,8.27866,6.902161,13.716598,13.033795,0,0,0,0
"Dtd1",9.4082,7.005706,7.440176,7.55437,7.45559,7.61963,6.6402,7.52883,0,0,0,0
"Dtd2",13.93162,13.48881,7.11467,7.52362,6.69353,5.22742,5.182145,5.36451,0,0,0,0
"Dthd1",0,0,0,0,0,0,0,0,0,0,0,0
"Dtl",13.4647959,15.038106,17.201247,17.059878,0.9026402,1.1833133,8.19802,8.190083,0,0,0,0
"Dtna",0,0.0311499,0,0,0.0376929,0.0324949,0,0.0767202,0,0,0,0
"Dtnb",5.2485135227998,7.179833,5.79548621818,6.318619,7.44655721262027,5.79989091806,5.5720077,5.536561,0,0,0,0
"Dtnbp1",155.294491,145.865457,70.85027,70.322447,62.358182222,58.73999631,71.560967,71.593854,0,0,0,0
"Dtwd1",7.98424262853,7.66335,4.69858,4.98315,15.091800171571,13.99698,15.15509,16.80513686,0,0,0,0
"Dtwd2",2.016201,2.976023,0.589429,0.581702,1.131689,1.110821,0.3700277,0.4874459,0,0,0,0
"Dtx1",0.1561561,0.0543669,0,0,0,0.0554946,0.052524,0,0,0,0,0
"Dtx2",9.183858,8.719019,5.538205,5.362252366,13.902459,13.1670950190906,7.211339,8.331994,0,0,0,0
"Dtx3",51.48506,38.988584,38.900907,35.231279,17.834798,19.102799,30.6315004,30.33409,0,0,0,0
"Dtx3l",12.634816,13.336862,12.102141,13.11881,126.51706,119.48645,44.58115,51.64,0,0,0,0
"Dtx4",19.1983,20.8016,34.8492,33.7393,9.82589,12.6502,24.7032,24.0018,0,0,0,0
"Dtymk",47.34823,53.59914,44.065137,47.54117,18.503064,20.05571,29.35461,32.57656,0,0,0,0
"Duox1",0,0,0,0,0,0,0,0,0,0,0,0
"Duox2",0,0,0,0,0,0.0716508,0,0.0134067,0,0,0,0
"Duoxa1",0,0.0527374,0.580231,1.065234,0,0.137474,0.402665,0.256972,0,0,0,0
"Duoxa2",0,0,0,0,0,0,0,0.0520235,0,0,0,0
"Dupd1",0,0,0,0,0,0,0,0,0,0,0,0
"Dus1l",35.38653,33.648758,15.40574,19.29581,24.456441,25.21902,13.300292,11.187858,0,0,0,0
"Dus2",11.999476,11.827167,6.84358,8.81879,10.717847,12.737364,7.112496,10.602962,0,0,0,0
"Dus3l",17.3164,18.6819,7.04343,6.72996,11.3324,14.6182,4.3357,5.71362,0,0,0,0
"Dus4l",4.60688,4.776331,0.8101469,1.283966,1.21216,1.97962,1.328665,1.575996,0,0,0,0
"Dusp1",12.188681,17.498228,16.010288,10.490307,10.258389,12.61247,15.756704,19.908393,0,0,0,0
"Dusp10",2.13795,2.45704,3.06409,2.74001,0.473433,0.977835,1.53302,1.3627,0,0,0,0
"Dusp11",62.315964,55.103303,47.702515,46.732136,78.517458,94.4724051,51.126556,56.58341,0,0,0,0
"Dusp12",16.233953,17.3487395974,5.176615,7.51752,9.458084,8.5502864,5.12092809,4.397333,0,0,0,0
"Dusp13",3.47578,3.58274100064852,3.523184,3.262423,0.977432,2.004878,2.943199,3.90535,0,0,0,0
"Dusp14",0.363718087,0.0979671,0.848982,0.273243736,0.137972992,0.3341467,1.06113288,0.809788,0,0,0,0
"Dusp15",0,0,0,0,0,0,0,0.026382,0,0,0,0
"Dusp16",8.918328,8.58251060175232,3.57418000061412,3.75401000146794,15.785606,17.09672047,15.3844072,14.3923935,0,0,0,0
"Dusp18",3.125936,3.39018,0.797199,0.626944,0.6773970569965,0.747549,0.2084054,0.325469,0,0,0,0
"Dusp19",9.02631,9.951114,8.839131,7.082685,4.479534,4.642364,6.469541,6.704805,0,0,0,0
"Dusp2",5.20091,4.55051,4.908472,3.822782,58.88511,47.79191,36.6794,43.69188,0,0,0,0
"Dusp21",0,0,0,0,0,0,0,0,0,0,0,0
"Dusp22",34.23055907716,32.0429851,18.84346,14.7820309,16.2640462,14.60352,13.787178,13.34622,0,0,0,0
"Dusp23",17.7174,15.4434,7.39439,5.83758,10.9958,15.155,6.36437,4.82284,0,0,0,0
"Dusp26",0,0,0,0,0,0,0,0,0,0,0,0
"Dusp27",0.0608048655,0.0709286647,0.0243151682,0.02279852369,0,0,0.0455155374,0.0385111,0,0,0,0
"Dusp28",6.14982,6.90569,6.08605,5.7134,10.8423,9.05244,5.1487,3.41607,0,0,0,0
"Dusp3",100.78181,106.06880236868,28.14604,32.463028,52.30377,57.69294,23.77792,14.6088600009734,0,0,0,0
"Dusp4",39.1665,45.2198,53.5017,56.2111,54.8151,59.915,140.642,163.014,0,0,0,0
"Dusp5",1.45259,2.20384,2.51327,2.28128,1.19251,1.3627,1.78162,2.48625,0,0,0,0
"Dusp6",39.807752,46.250681,9.79412,9.32694,8.27657,11.45267,0.865178,0.708666,0,0,0,0
"Dusp7",47.01367,46.8175,47.32022,45.52835,10.574815,16.46773,26.15581,23.331480452,0,0,0,0
"Dusp8",1.347047,0.908536,3.77732,4.31089,2.041507,3.45575,3.6398,2.98908,0,0,0,0
"Dusp9",2.13526,1.99065,3.55033,4.25659,0.451599,0.542906,2.25946,2.62461,0,0,0,0
"Dut",27.53651,33.09,33.18754,37.263535,8.548586,8.04707,20.58193,23.12178,0,0,0,0
"Duxbl1",0,0,0,0,0,0,0,0,0,0,0,0
"Duxbl2",0,0,0,0,0,0,0,0,0,0,0,0
"Duxbl3",0,0,0,0,0,0,0,0,0,0,0,0
"Duxf3",0,0,0.0706442,0,0,0,0,0,0,0,0,0
"Dvl1",23.255177,24.00723,21.190952,28.04551,23.568721,23.634897,23.461586,27.7783,0,0,0,0
"Dvl2",23.615919,22.918584,21.714393,24.000322,10.60404,11.236622,7.2371876,6.25896,0,0,0,0
"Dvl3",14.785212,15.417211,9.655248,11.818465,9.194755,11.269884,8.786688,10.830122,0,0,0,0
"DXBay18",0,0,0,0,0,0,0,0,0,0,0,0
"Dxo",36.147451,33.035029765,15.85181,17.498332,19.59123,26.464303,13.97745,15.293644,0,0,0,0
"Dydc1",0,0,0,0,0,0,0,0,0,0,0,0
"Dydc2",0,0,0,0,0,0,0,0,0,0,0,0
"Dym",28.8403,26.5477,16.7155,16.135,12.7439,16.206,14.455,14.9304,0,0,0,0
"Dynap",0,0,0,0,0,0,0,0,0,0,0,0
"Dync1h1",50.048342,48.341566,36.9706677791,34.195095,84.379982,96.794377,31.900559,30.834298055107,0,0,0,0
"Dync1i1",0,0,0,0.0372961,0,0,0,0,0,0,0,0
"Dync1i2",164.993158,159.516997,109.022468,112.041136,207.4398593,180.50876,111.245131000937,114.782297,0,0,0,0
"Dync1li1",48.202301,49.522343,38.841086,41.478281,52.920812,54.673517,39.601376,43.50171,0,0,0,0
"Dync1li2",51.343438,54.583594,18.28838,21.670288,39.239607,35.465901,16.641347,18.526026,0,0,0,0
"Dync2h1",1.1415602,1.269225372643,0.7902763,1.2225918,0.757201,0.8997014,0.638582,1.04486860024622,0,0,0,0
"Dync2li1",4.08712,4.66839,2.09175,2.19022,1.44854,1.66794,2.10196,1.21419,0,0,0,0
"Dynll1",277.40262,318.718822,82.788588,87.634151,265.346837,267.12914,70.069844,70.050522,0,0,0,0
"Dynll2",99.86538,103.61517,68.999124,66.68077,56.63389,51.461123,48.768378,42.08119,0,0,0,0
"Dynlrb1",249.49102,246.91667,250.08168,255.88735,208.63791,294.05577,254.7381,245.96551,0,0,0,0
"Dynlrb2",0,0,0,0,0,0,0,0,0,0,0,0
"Dynlt1-ps1",5.24527,16.4359,3.59601,3.15746,20.4799,0.000151156,0,23.4919,0,0,0,0
"Dynlt1a",114.778,107.761,106.042,99.28,59.9144,59.5273,89.628,76.0719,0,0,0,0
"Dynlt1b",178.318,157.989,124.008,115.925,92.3235,115.625,102.585,88.1675,0,0,0,0
"Dynlt1c",18.67785,11.72889,11.774731,16.06976,4.467477,5.86939,5.9427,8.292439,0,0,0,0
"Dynlt1f",151.457,155.304,110.203,101.567,94.0072,111.768,107.296,88.2348,0,0,0,0
"Dynlt3",91.4433,85.8142,94.831291,89.35984,79.1914,70.16683,94.066736,88.27934,0,0,0,0
"Dyrk1a",24.4376778418,23.946041,37.167836,33.7066049,15.3682590303934,19.44738777371,34.0742800251301,35.05536302319,0,0,0,0
"Dyrk1b",10.7927,9.67461,6.54033,6.254191,3.3767467476,4.39786,4.104351,3.9353,0,0,0,0
"Dyrk2",11.97487,10.75001,12.63645,12.681445,45.36933,55.104487,96.37443,91.55243,0,0,0,0
"Dyrk3",2.468502,1.78992,2.62257106916,2.619015,0.385289,0.247037,1.893957,1.04517,0,0,0,0
"Dyrk4",0,0,0,0,0,0,0,0,0,0,0,0
"Dysf",0,0,0,0,0,0,0,0,0,0,0,0
"Dytn",0.0454156,0,0,0,0,0,0,0.0329414,0,0,0,0
"Dzank1",0.73525716,0.84774783,0.7840787,1.342012,0.17972859,0.33253889,0.3654236,0.35226803,0,0,0,0
"Dzip1",0.0587074,0.136973,0,0.0220114,0.0222915,0.0232261,0.0219735,0,0,0,0,0
"Dzip1l",0.189042,0.137716,0.428298,0.451725,0.1065806,0.168182,0.371968,0.407031,0,0,0,0
"Dzip3",6.195072,7.250265,2.567225,2.721229,5.585642,4.989029,1.8061943,1.8765851,0,0,0,0
"E030018B13Rik",0,0.105538,0,0,0,0,0,0.0867474,0,0,0,0
"E030024N20Rik",0.490938,1.40935,0.586903,0.830946,0.555209,0.856228,0.733161,0.697102,0,0,0,0
"E030025P04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"E030030I06Rik",10.057876,7.190426,17.910407,21.487411,2.6139648,4.384186,13.892531,13.090502,0,0,0,0
"E130114P18Rik",0,0,0,0,0,0.26604,0,0,0,0,0,0
"E130116L18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"E130201H02Rik",0.225527,0.391123,0,0.509717,0.128179,0.400531,0.37842,0.321648,0,0,0,0
"E130208F15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"E130218I03Rik",0.749231,0,0.148489,0.290799,1.28177,0.164845,0,1.57989,0,0,0,0
"E130308A19Rik",1.526546,1.701491,1.0169304,0.945385,0.8842041,0.9702218,0.631776,0.7113638,0,0,0,0
"E130309D02Rik",16.964748,18.32282,8.809573,9.703825,12.127698,13.526193,6.780194,7.358964,0,0,0,0
"E130311K13Rik",3.72017,4.84854,2.198748,3.37767,2.30875,1.36892,1.82737,2.40038,0,0,0,0
"E230025N22Rik",0.0420795,0,0,0.142137,0.0958167,0.149742,0.0472006,0,0,0,0,0
"E2f1",33.0956,40.0304,21.1304,19.00369,11.5352,12.9907,14.11134,14.82165,0,0,0,0
"E2f2",16.6229,22.19945,29.85659,28.51933,0.933947,1.41911,13.54323,13.11942,0,0,0,0
"E2f3",9.57129,9.05722,7.375765,7.920944,7.01423,6.568891,4.65609,5.727248,0,0,0,0
"E2f4",36.18694,38.87562,24.622265,24.030813,33.38985,36.021673,20.351035,21.842909,0,0,0,0
"E2f5",9.45167,8.91994,7.81409,8.79836,18.4995,17.0432,10.0582,12.111,0,0,0,0
"E2f6",25.562772,33.099285,12.062113,11.162995,9.798981,11.598585,5.847304,6.097724,0,0,0,0
"E2f7",7.7569051158951,9.3579035,12.080723,11.794615,1.992437,3.007999,10.65512,7.839222,0,0,0,0
"E2f8",24.235233,29.083877,16.071333,18.501453,9.278984,11.251231,15.29049,15.406102,0,0,0,0
"E330009J07Rik",2.31772,2.7771333,1.0315634,1.4004043,1.05625,0.951839,2.369744,2.301398,0,0,0,0
"E330014E10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"E330021D16Rik",0.236168,0.549546,0.283468,0.478749,0.0537698,0.224081,0.105939,0.360862,0,0,0,0
"E330034G19Rik",0,0.0761234,0,0,0,0.0776996,0,0,0,0,0,0
"E430018J23Rik",2.970405,2.69688,0.2512824,0.422035,1.599363,1.27782,0.690597,0.705019,0,0,0,0
"E4f1",11.3258,11.1861,20.2293,21.2078,7.48647,7.52978,18.4812,17.6706,0,0,0,0
"E530001F21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Eaf1",53.946,55.3062,69.6835,68.852,47.6462,47.7796,68.2726,68.7035,0,0,0,0
"Eaf2",0.9053935,0.449089,0.116491,0.328324,0.2205,0.3620711,0.874148,1.41127,0,0,0,0
"Eapp",37.465032,37.41597,28.734192,24.923408,33.75316,25.98813,29.97708,27.68626,0,0,0,0
"Ear-ps10",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps12",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps2",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps3",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps4",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps5",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps7",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps8",0,0,0,0,0,0,0,0,0,0,0,0
"Ear-ps9",0,0,0,0,0,0,0,0,0,0,0,0
"Ear1",0,0,0,0,0,0,0,0,0,0,0,0
"Ear10",0,0.283179,0,0,0,0,0,0,0,0,0,0
"Ear14",0,0,0,0,0,0,0,0,0,0,0,0
"Ear2",0,0,0,0,0.157844,0,0,0.131917,0,0,0,0
"Ear6",0,0,0,0,0,0,0,0,0,0,0,0
"Ears2",2.161343,3.3994076,0.4970033,0.961634,1.866943,2.137797,0.7492734,0.916629,0,0,0,0
"Ebag9",20.7215,18.8439,5.08214,5.45982,9.8149,11.4268,4.87055,5.31669,0,0,0,0
"Ebf1",0.3350906,0.0471778,0.0814125,0.0650505,0.0335497,0.378434,0.2744358,0.1713608,0,0,0,0
"Ebf2",0,0.0180969,0,0.0174388,0,0,0,0,0,0,0,0
"Ebf3",0.1748312,0.0237042,0,0,0,0.0241177,0.0684506,0.0194401,0,0,0,0
"Ebf4",0,0,0,0,0,0,0.036628606206,0,0,0,0,0
"Ebi3",55.3338,55.3303,56.7225,51.9572,328.167,378.735,215.894,243.625,0,0,0,0
"Ebna1bp2",54.12405,52.2793809974,23.94537,26.73728,58.61022,67.59595,20.80893,25.11436,0,0,0,0
"Ebp",71.704510101369,74.45519,50.939094,48.20102,52.849918,48.037394,42.902859,36.661298,0,0,0,0
"Ebpl",11.6527,11.0994,11.6377,11.835,7.28304,4.78477,11.1063,11.1329,0,0,0,0
"Ecd",25.8878,26.5607,7.62768,8.08077,22.9495,21.2986,7.61891,7.94869,0,0,0,0
"Ece1",32.59804,32.99125,27.03355,24.46494,23.76056,29.35769,16.49482,18.37115,0,0,0,0
"Ece2",0.241848,0.0778063,0.103226,0,0.0957231,0,0.192943,0.095958,0,0,0,0
"Ecel1",0,0,0.0739815,0.0346929,0,0,0,0.0294718,0,0,0,0
"Ech1",105.458279,98.304868,91.95484,93.696589,56.7408,59.798749,80.617348,79.30986,0,0,0,0
"Echdc1",29.90091,33.65553,16.50277,10.36636,19.2006700323803,18.26462,13.09208,9.273046,0,0,0,0
"Echdc2",0.227795,0.342795,0,0.264019,0,0,0,0.215202,0,0,0,0
"Echdc3",0.507923,0.537284,0.60964,0.57701644,0.420527,0.054766,0.362492,0.529197,0,0,0,0
"Echs1",85.412666,85.265757,79.042554,73.748189,34.728584,32.013775,58.4049061,54.8323107,0,0,0,0
"Eci1",22.1784,21.5411,22.4213,23.1612,15.8988,14.0191,18.5255,18.5799,0,0,0,0
"Eci2",57.651938242605,48.04270975436,52.721361002615,51.5449080747932,69.68506677357,75.25529316668,60.425218904,53.00385392,0,0,0,0
"Eci3",0,0.122659,0,0.11851,0.0753472,0,0.11853,0,0,0,0,0
"Ecm1",63.90341,57.9869,88.5609,104.96671,45.299617,56.713167,89.722534,85.944973,0,0,0,0
"Ecm2",0.1607527,0,0.0986206,0.0877262,0.0393395,0.0983682,0.085424500452576,0.103146,0,0,0,0
"Ecpas",44.143086,37.492022,43.3915428,40.9660587,47.630107,31.521361,37.9312871,38.580113,0,0,0,0
"Ecrg4",0.104885,0.121356,0,0,0,0,0,0,0,0,0,0
"Ecscr",0.261126,0,0.209109,0.0982022,0.098995,0,0.228476,0.5523393,0,0,0,0
"Ecsit",14.604194,17.2267000011305,9.777966,9.34421,6.592372,9.148735,5.333583,6.373043,0,0,0,0
"Ect2",35.186538,38.9529449357,33.063406,32.954922,12.96938,12.116749,18.363409,17.6543474482998,0,0,0,0
"Ect2l",0.464323,0.171356,0,0.528987,0.337802,0,0.332011,0.604236,0,0,0,0
"Eda",1.09229964499,1.367414,0.266051,0.796694,0.273652,0.386478,0,0.260141,0,0,0,0
"Eda2r",0.26760612,0.290026,1.148829,0.849575,0.1394847,0.1486401,0.426012,0.569661,0,0,0,0
"Edar",0,0,0,0,0,0,0,0,0,0,0,0
"Edaradd",0.372645,0.350835,0.115349,0.18923,0.027391,0.228319,0.0405073,0.023012,0,0,0,0
"Edc3",11.875474,11.519777,8.658026,9.777672,7.21721,10.55625,9.577,8.173395,0,0,0,0
"Edc4",27.0485636,23.517151,17.219376,19.917606,21.158147,26.140652,15.135758,17.110369,0,0,0,0
"Eddm3b",0.071078,0.0825073,0,0,0.0808689,0,0.0796219,0,0,0,0,0
"Edem1",269.09961,261.03268,349.09235,332.90433,198.30592,121.60547,263.49019,263.10373,0,0,0,0
"Edem2",58.048136,61.194746,75.411488,81.384001,41.83162,46.008838,74.143131,73.299368,0,0,0,0
"Edem3",28.799568,27.285012,18.94074,21.3457504797,18.882339,16.67979,15.541711,15.239265,0,0,0,0
"Edf1",225.33489,240.227119,267.344619,287.318848,249.68165,281.850476,272.069953,269.588762,0,0,0,0
"Edil3",1.593059,1.6537614,2.0439361,2.1100227,0.724211,0.8828695,1.6056108,1.4034882,0,0,0,0
"Edn1",0,0,0.0473681,0.0444355,31.0985,35.1631,0.531346,0.791963,0,0,0,0
"Edn2",0,0,0,0,0,0,0,0,0,0,0,0
"Edn3",0,0,0,0,0,0,0,0,0,0,0,0
"Ednra",0,0.0305097,0.0270708,0.0253837,0,0,0,0,0,0,0,0
"Ednrb",4.01316,3.01723,1.55283,1.15978,13.56804,12.4902,20.31657,22.27249,0,0,0,0
"Edrf1",9.929082,7.085293,9.008101,8.280133,3.685672,4.419776,3.442121,2.234026,0,0,0,0
"Eea1",60.439128,57.80253529,32.023106,33.695574,45.483198,41.943879,54.503505,59.80112,0,0,0,0
"Eed",48.496122,65.169973,43.291413,54.06191709,26.629291,34.586976,27.933865,33.719982,0,0,0,0
"Eef1a1",6195.781,5961.54279,7219.08272,7135.79884,4921.88215,6252.82751,7419.16381,7353.25661,0,0,0,0
"Eef1a1-ps2",0.13253,0,0.159131,0.0746912,0,0,0.148493,0.0632046,0,0,0,0
"Eef1a2",0.324766,0.567144,0.438482,0.319936,0.323544,0.192623,0.227697,0.310283,0,0,0,0
"Eef1akmt1",46.2536,47.6133,12.1689,15.857,44.0708,45.2265,13.892,12.2528,0,0,0,0
"Eef1akmt2",21.79127,23.93755,16.284615,15.754672,18.682639,16.00156,10.872731,14.140716,0,0,0,0
"Eef1akmt3",0.0634644,0.211331,0.151091,0.295055,0.0440623,0.0736448,0.25525,0.380532,0,0,0,0
"Eef1akmt4",23.7813,22.670711,7.71956,7.52113,24.746441,24.537632,6.47723,5.2828,0,0,0,0
"Eef1aknmt",9.021519,7.7967769,9.430754,7.774088,2.9859014,2.887192,3.659497,2.406679,0,0,0,0
"Eef1b2",699.02509,683.2036,754.27133,805.83986,519.90602,462.56079,762.50906,704.90011,0,0,0,0
"Eef1d",190.075141,192.8996995,171.3815882,177.115304,144.352836,134.113671,143.07527,147.771086,0,0,0,0
"Eef1e1",25.2793,31.156,10.0865,17.6382,48.1525,55.9832,16.1968,18.9716,0,0,0,0
"Eef1g",345.283683,367.759456,506.850974,523.954552,318.21915,315.09637,465.86265,476.8701,0,0,0,0
"Eef2",1041.37128,1029.1139,1177.577756,1172.30193,697.48387,777.86077,1029.37907,1013.863586,0,0,0,0
"Eef2-ps2",0.200408,0.1548724,0.32012,0.301396,0.228032,0.2376,0.299406,0.511974,0,0,0,0
"Eef2k",12.957207,14.12862,6.28285,7.875766,3.294766,2.341805,2.1668349,3.454581,0,0,0,0
"Eef2kmt",18.722824,23.73923,13.301586,15.376064,10.19371,11.238227,10.490183,12.95026867,0,0,0,0
"Eefsec",13.489632,13.98994,10.05784,10.93012,7.173713,8.28436,9.04014,8.169799,0,0,0,0
"Eepd1",16.7705,13.4317,19.5009,18.1521,2.15294,1.98988,11.0191,9.079899,0,0,0,0
"Efcab1",0,0,0,0,0.0381228,0,0,0,0,0,0,0
"Efcab10",0,0,0,0,0,0,0,0,0,0,0,0
"Efcab11",14.41046,13.643748,4.635634,6.184922,4.235104997,4.31375,3.069701,3.725028,0,0,0,0
"Efcab12",0.566895,0.204604,0.120466,0.0376633,0.0381065,0.0794054,0.0753459,0.127944,0,0,0,0
"Efcab14",32.6874,30.8825194,17.515308,14.301216,33.161761,33.7748696,11.9938511,14.395483,0,0,0,0
"Efcab15",0,0,0,0,0,0,0,0,0,0,0,0
"Efcab2",1.796026,2.468329,0.736463,1.039355,1.564538,0.5431989,0.854202,1.451992,0,0,0,0
"Efcab3",0,0,0,0,0,0,0,0,0,0,0,0
"Efcab5",0.2670502,0.14413715,0,0.116107,0.816531,0.0918456,0.0277545,0.2112075,0,0,0,0
"Efcab6",0.8700521,1.13058,0.522017,0.527286,0.495385,0.397027,0.675918,0.511776,0,0,0,0
"Efcab7",1.15613,3.811182,1.811181,2.483813,1.698369,0.536513,0.782397,1.100509,0,0,0,0
"Efcab8",0.0598784,0.2377645,0,0,0.2224729,0.10078,0.056726,0.114274,0,0,0,0
"Efcab9",0.511202,0.542881,0.205025,0.192985,0.193437,0,0.438452,0,0,0,0,0
"Efcc1",0.0304579,0.0853137,0,0.0690502,0.138693,0,0.0689708,0.088716,0,0,0,0
"Efemp1",0,0,0,0,0,0,0,0,0,0,0,0
"Efemp2",9.005829,6.796884,3.879869,5.479528,3.3095993,3.74971,5.891652,2.464267,0,0,0,0
"Efhb",0.0312463,0,0,0,0.0355835,0,0,0,0,0,0,0
"Efhc1",0.235987,0.617407,0.0944028,0.265674,0.0895642,0,0.220617,0.150321,0,0,0,0
"Efhc2",0.0326404,0,0,0,0,0,0,0,0,0,0,0
"Efhd1",0,0.115969,0.110648,0.0561479,0.11349,0.118239,0.0558971,0.0951974,0,0,0,0
"Efhd2",340.275,387.139,354.89,345.592,402.853,384.919,284.471,281.44,0,0,0,0
"Efl1",10.758069,9.451744,6.495732,7.006235,11.963785,9.604111,10.159668,10.999826,0,0,0,0
"Efna1",0.188276,0,0.226052,0.26642,0,0.0744036,0,0,0,0,0,0
"Efna2",0.237779,0.322992,0.475601,0.178463,4.51219,5.54732,6.31301,6.17197,0,0,0,0
"Efna3",0,0,0.160507,0,0,0,0.149123,0,0,0,0,0
"Efna4",0,0,0.0651079,0,0,0,0,0,0,0,0,0
"Efna5",0,0,0,0.2045341,0,0,0.179191,0,0,0,0,0
"Efnb1",1.31214,1.50046,0.817416,1.493728,0.819478,0.38928,0.940272,0.4585446581,0,0,0,0
"Efnb2",0.3153993,0.0984909,0.379392,0.3569956,0.1790718,0.0801483,0.7038634,0.1495423,0,0,0,0
"Efnb3",0.129293,0.0602955,0.0620501,0.0872821,0.17671,0.184116,0,0.0741872,0,0,0,0
"Efr3a",43.8546677,45.4022782,22.5169313,21.5193542,47.289637,37.795234,21.7098,21.2294396,0,0,0,0
"Efr3b",3.7277169,5.073369,7.1910862,8.4621971,0.6099049,0.741732,2.93146,3.5003667,0,0,0,0
"Efs",0,0,0,0,0,0,0,0,0,0,0,0
"Eftud2",48.055801,47.8648070026345,22.1974859699,23.622816,33.18564,38.000332,18.0150321,20.8653769,0,0,0,0
"Egf",0.623232,0.6116871,0.3020647,0.2487674,0.3867577,0.5650361,0.4199694,0.2630155,0,0,0,0
"Egfem1",0.204647,0,0.1630152156816,0.108622,0.03521830954073,0,0.1663368,0.0460495,0,0,0,0
"Egfl6",0,0.0361978,0.0915201,0,0,0,0.0123562,0,0,0,0,0
"Egfl7",4.1043599769,3.108166,3.596003,3.648853,1.85642734574,2.639519,2.261269,2.979571,0,0,0,0
"Egfl8",2.120142,1.5683184326,1.305078,1.953522,1.5201,0.467774,1.475163,0.973029,0,0,0,0
"Egflam",0,0,0,0,0,0,0,0,0,0,0,0
"Egfr",0.05617027,0.3068007,0.0749556,0.2891336,0.0959577,0.088134,0.1051312,0.2399709,0,0,0,0
"Egln1",23.5873,26.3131,7.26577,7.68384,19.1646,21.7242,4.8822,4.5515,0,0,0,0
"Egln2",46.56839986148,48.475268,16.1718470028723,21.28262,40.13567,44.01395,14.665358,16.589873,0,0,0,0
"Egln3",5.40346,6.62401,2.69842,2.42537,4.01934,5.18832,3.50526,2.98591,0,0,0,0
"Egr1",1.11431,0.4435527,29.28306,18.164903,1.083384,0.645018,0.2440548,0.571755,0,0,0,0
"Egr2",4.36977700131904,3.41049,3.8207567,4.068756,6.37885,8.6446,30.94935,36.7266,0,0,0,0
"Egr3",0.559002,0.144322,1.71517,0.699965,0.212046,0,2.92346,1.78343,0,0,0,0
"Egr4",0,0,0,0,0,0,0,0,0,0,0,0
"Ehbp1",3.50039182571,2.909118,1.950082,2.813494,1.941444004883,1.6530740861,2.418408,1.6613298226,0,0,0,0
